0.010000  0.0 0.112683 1.0 0.128363 2.0 0.142507 3.0 0.155293 4.0 0.166882 5.0 0.177417 6.0 0.187020 7.0 0.195801 8.0 0.203857 9.0 0.211274 10.0 0.218120 11.0 0.224460 12.0 0.230347 13.0 0.235828 14.0 0.240937 15.0 0.245708 16.0 0.250168 17.0 0.254336 18.0 0.258230 19.0 0.261864 20.0 0.265249 21.0 0.268396 22.0 0.271312 23.0 0.274004 24.0 0.276483 25.0 0.278755 26.0 0.280831 27.0 0.282723 28.0 0.284447 29.0 0.286021 30.0 0.287467
0.010577  0.0 0.113079 1.0 0.128812 2.0 0.143004 3.0 0.155834 4.0 0.167463 5.0 0.178032 6.0 0.187668 7.0 0.196479 8.0 0.204563 9.0 0.212003 10.0 0.218872 11.0 0.225235 12.0 0.231142 13.0 0.236639 14.0 0.241766 15.0 0.246553 16.0 0.251027 17.0 0.255208 18.0 0.259115 19.0 0.262762 20.0 0.266158 21.0 0.269315 22.0 0.272240 23.0 0.274942 24.0 0.277428 25.0 0.279706 26.0 0.281790 27.0 0.283688 28.0 0.285418 29.0 0.286996 30.0 0.288447
0.011187  0.0 0.113476 1.0 0.129264 2.0 0.143505 3.0 0.156379 4.0 0.168047 5.0 0.178653 6.0 0.188321 7.0 0.197162 8.0 0.205272 9.0 0.212738 10.0 0.219631 11.0 0.226013 12.0 0.231940 13.0 0.237457 14.0 0.242600 15.0 0.247403 16.0 0.251892 17.0 0.256088 18.0 0.260008 19.0 0.263665 20.0 0.267073 21.0 0.270240 22.0 0.273175 23.0 0.275885 24.0 0.278380 25.0 0.280667 26.0 0.282756 27.0 0.284660 28.0 0.286395 29.0 0.287979 30.0 0.289435
0.011832  0.0 0.113877 1.0 0.129719 2.0 0.144009 3.0 0.156928 4.0 0.168636 5.0 0.179277 6.0 0.188978 7.0 0.197849 8.0 0.205988 9.0 0.213478 10.0 0.220394 11.0 0.226799 12.0 0.232746 13.0 0.238280 14.0 0.243441 15.0 0.248260 16.0 0.252764 17.0 0.256972 18.0 0.260906 19.0 0.264576 20.0 0.267995 21.0 0.271172 22.0 0.274116 23.0 0.276836 24.0 0.279338 25.0 0.281631 26.0 0.283728 27.0 0.285639 28.0 0.287379 29.0 0.288968 30.0 0.290428
0.012514  0.0 0.114281 1.0 0.130178 2.0 0.144517 3.0 0.157479 4.0 0.169228 5.0 0.179906 6.0 0.189640 7.0 0.198541 8.0 0.206707 9.0 0.214224 10.0 0.221163 11.0 0.227588 12.0 0.233555 13.0 0.239109 14.0 0.244286 15.0 0.249122 16.0 0.253640 17.0 0.257865 18.0 0.261810 19.0 0.265491 20.0 0.268922 21.0 0.272110 22.0 0.275065 23.0 0.277792 24.0 0.280303 25.0 0.282605 26.0 0.284707 27.0 0.286624 28.0 0.288370 29.0 0.289965 30.0 0.291429
0.013235  0.0 0.114687 1.0 0.130640 2.0 0.145029 3.0 0.158036 4.0 0.169825 5.0 0.180539 6.0 0.190307 7.0 0.199239 8.0 0.207432 9.0 0.214974 10.0 0.221937 11.0 0.228385 12.0 0.234372 13.0 0.239944 14.0 0.245139 15.0 0.249991 16.0 0.254525 17.0 0.258761 18.0 0.262721 19.0 0.266415 20.0 0.269857 21.0 0.273055 22.0 0.276018 23.0 0.278756 24.0 0.281274 25.0 0.283583 26.0 0.285693 27.0 0.287617 28.0 0.289368 29.0 0.290967 30.0 0.292435
0.013999  0.0 0.115097 1.0 0.131105 2.0 0.145544 3.0 0.158596 4.0 0.170426 5.0 0.181178 6.0 0.190978 7.0 0.199940 8.0 0.208162 9.0 0.215730 10.0 0.222716 11.0 0.229186 12.0 0.235193 13.0 0.240784 14.0 0.245997 15.0 0.250865 16.0 0.255413 17.0 0.259666 18.0 0.263637 19.0 0.267344 20.0 0.270796 21.0 0.274006 22.0 0.276980 23.0 0.279725 24.0 0.282253 25.0 0.284569 26.0 0.286685 27.0 0.288615 28.0 0.290372 29.0 0.291977 30.0 0.293451
0.014806  0.0 0.115509 1.0 0.131574 2.0 0.146063 3.0 0.159161 4.0 0.171031 5.0 0.181820 6.0 0.191655 7.0 0.200648 8.0 0.208897 9.0 0.216491 10.0 0.223501 11.0 0.229993 12.0 0.236021 13.0 0.241631 14.0 0.246861 15.0 0.251745 16.0 0.256310 17.0 0.260575 18.0 0.264561 19.0 0.268280 20.0 0.271745 21.0 0.274965 22.0 0.277947 23.0 0.280703 24.0 0.283237 25.0 0.285562 26.0 0.287686 27.0 0.289622 28.0 0.291385 29.0 0.292994 30.0 0.294471
0.015659  0.0 0.115924 1.0 0.132046 2.0 0.146585 3.0 0.159729 4.0 0.171641 5.0 0.182467 6.0 0.192335 7.0 0.201359 8.0 0.209638 9.0 0.217257 10.0 0.224292 11.0 0.230806 12.0 0.236854 13.0 0.242482 14.0 0.247731 15.0 0.252632 16.0 0.257211 17.0 0.261492 18.0 0.265490 19.0 0.269222 20.0 0.272698 21.0 0.275928 22.0 0.278923 23.0 0.281686 24.0 0.284230 25.0 0.286562 26.0 0.288691 27.0 0.290633 28.0 0.292402 29.0 0.294018 30.0 0.295501
0.016562  0.0 0.116342 1.0 0.132521 2.0 0.147112 3.0 0.160301 4.0 0.172254 5.0 0.183119 6.0 0.193021 7.0 0.202076 8.0 0.210383 9.0 0.218029 10.0 0.225088 11.0 0.231624 12.0 0.237693 13.0 0.243341 14.0 0.248608 15.0 0.253525 16.0 0.258121 17.0 0.262415 18.0 0.266428 19.0 0.270172 20.0 0.273660 21.0 0.276901 22.0 0.279903 23.0 0.282677 24.0 0.285228 25.0 0.287569 26.0 0.289706 27.0 0.291655 28.0 0.293429 29.0 0.295049 30.0 0.296536
